axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.4110825304901187,15.642891784324537,7.458787766123315,16.908152580445336
ay,1.0809795192985379,16.6132733568423,8.712611190394158,20.46306999732188
az,6.089556464375599,58.402190842769826,5.559069503935207,4.954929328072516
aabs,6.343687300128841,33.90833782121354,5.364708216758071,6.608148507567215
