axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.468453375614717,20.63377463314955,8.339137055526862,19.177315630279228
ay,1.2545094772789622,14.14553327529952,7.981680648134607,18.689069856090416
az,2.4682787570834566,36.07119582714537,8.757439890555396,24.740417813902962
aabs,3.1340946647487287,21.611618407118076,6.931270166751808,13.037931205865938
