axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.5061018915836637,21.71896943091527,8.992839629656906,21.397890891087403
ay,1.1411858448593555,13.31840017807498,6.052054535090576,11.343915230332943
az,2.933506148896464,43.188765930345255,8.37495447602086,19.123131271584896
aabs,3.4894277992176046,24.487867926441616,7.052563639942564,13.23941607237633
