axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.730270804756002,16.814239811239226,6.5585557166702415,14.725419696004565
ay,1.4634130431741392,12.876433014724377,6.147126302380864,10.781543864398174
az,4.535972786905245,46.393092646468844,5.381063982075509,5.447296728015814
aabs,5.070548680001811,24.296281048215583,4.839867487790304,5.16003479189227
