Rank,Frequency_Hz,Amplitude
1,18.615740740740605,1.2628501829459116
2,19.02942386831262,0.848907543993277
3,15.92680041152252,0.8076430206769845
4,20.270473251028662,0.7778061056903427
5,17.581532921810574,0.7632413126362928
6,19.64994855967064,0.6774023765877909
7,16.34048353909453,0.6729740267919465
8,14.892592592592486,0.5887024340393118
9,16.961008230452553,0.5855939141421768
10,22.959413580246746,0.5830168230396167
