Frequency_Hz,GlobalWaveletPower,GlobalWaveletAmplitude
1.0,504.9982808904057,22.47216680452523
1.0422234676157642,456.89128973543285,21.375015549361194
1.0862297564490278,412.01007778617213,20.29803137711074
1.1320941433937326,371.78090742315607,19.281620974989526
1.1798950837953142,337.19593949528894,18.362895727397923
1.229714345655945,308.1107559810566,17.553083945023925
1.2816371495063894,283.2677214909081,16.830559155622492
1.3357523141837326,261.02573940240654,16.156291016269996
1.3921524087643515,240.24511905193745,15.499842549262798
1.4509339109120212,220.67712412640262,14.855205287252096
1.512197371912029,202.66200925533497,14.235940757650509
1.5760475886736,186.53347755911307,13.657725929272159
1.642593782994863,172.27139318055694,13.125219738372266
1.711949788397002,159.55990078909016,12.631702212650922
1.784234244847197,148.0097839506212,12.165927171844372
1.8595708017034402,137.2968168830614,11.717372439376561
1.938088329228386,127.18587211319665,11.27767139586877
2.019921139034051,117.51152409475657,10.840273248159226
2.1052092138344527,108.15665738324712,10.399839296029873
2.1940984468992,99.06669887788968,9.953225551442591
2.286740891617647,90.32227737743676,9.503803311171627
2.3832950216005084,82.19056475545594,9.065901210329613
2.4839260017638694,75.02949179991498,8.661956580352673
2.5888059708593008,69.06144933966598,8.310321855359513
2.698114335933375,64.19755836741487,8.012337884002076
2.8120380792202866,60.0615679843267,7.749939869723294
2.93077207799254,56.18879422251409,7.495918504260441
3.0545194379168437,52.25965195788361,7.229083756457911
3.1834918404854475,48.2329873640976,6.944997290431265
3.3179099051172347,44.31359688497609,6.656845866097253
3.458003566547975,40.78112619308103,6.386010193624892
3.604012468155311,37.793997922940676,6.147682321244379
3.7561863718912765,35.29927181088116,5.941319029549008
3.914785585523602,33.09953917870675,5.753219896606312
4.0800814079166186,31.00885496307052,5.568559505210528
4.252356593113467,28.96718605222015,5.382117246234993
4.431905834013475,27.030450499990586,5.199081697760729
4.619036266472058,25.269687629318096,5.0268964211845555
4.814067994685482,23.688310908400524,4.867063889903288
5.017334638759171,22.229553468641807,4.714822739896147
5.229183905396271,20.844019091899842,4.565525062016399
5.449978182682645,19.534626394598003,4.41979936135092
5.680095159985767,18.341455402558605,4.282692541212667
5.919928474027884,17.30105916154879,4.159454190341419
6.169888382238642,16.427259022183506,4.053055516790204
6.4304024645389735,15.717672063460176,3.9645519372887748
6.701916354756766,15.162094003227196,3.893853361803343
6.984894502925397,14.742992971374449,3.8396605281423577
7.279820969769196,14.437544815300752,3.7996769356487077
7.587200254734807,14.226387811943763,3.7717884102828148
7.907558158984918,14.10298206256473,3.7553937293664337
8.241442684830592,14.077963338272523,3.752061211957039
8.58942497314071,14.178471545005296,3.76543112339149
8.952100280332155,14.442551218351174,3.800335671799423
9.330088996611831,14.9089331341278,3.8612087659342897
9.724037707212469,15.60927890261957,3.9508579957547916
10.134620298437424,16.572954647783597,4.070989394211633
10.562539110406561,17.84528478838691,4.22436797502146
11.008526138475059,19.510395344793412,4.417057317354328
11.473344285380252,21.71295813759682,4.659716529746936
11.957788666258516,24.685024849306302,4.968402645650441
12.462687968764433,28.785572200108188,5.36521874671557
12.988905870618936,34.53798062175423,5.876902298129026
13.537342517011222,42.61143187577903,6.527743245240198
14.108936060381751,53.66669757200813,7.325755767974259
14.704664265220165,68.01892568055929,8.247358709341997
15.32554618062337,85.18369446869819,9.229501312026462
15.972643883474825,103.53298749074916,10.175116092249226
16.647064295226855,120.37405619939986,10.971511117407658
17.34996107539391,132.6156370141613,11.51588628869534
18.08253659499557,137.80619946102445,11.73908852769347
18.846043993325242,135.0124480361278,11.619485704459033
19.641789321562676,125.06741293680523,11.183354279320906
20.471133776897336,110.11699259828413,10.493664402785337
21.33549603098413,92.78860167841606,9.632684032937863
22.236354656714663,75.41955079523669,8.684443033104465
23.1752506574551,59.62200971999997,7.7215289755332766
24.15379010307737,46.21517392778457,6.798174308429034
25.17364687729262,35.39355236782641,5.949248050621726
26.236565540986675,26.969841118757273,5.193249572161661
27.344364316455398,20.583619918350863,4.536917446719839
28.498938197644904,15.835918087755694,3.979436905864408
29.702262191716823,12.356190056464198,3.5151372741991453
30.95639469748371,9.826106912973705,3.134662168874615
32.26348102649374,7.983385988780997,2.8254886283227183
33.625757072787714,6.620052475796027,2.5729462636821676
