Rank,Frequency_Hz,Amplitude
1,1.0974344978165862,2.0231883267622117
2,3.511790393013076,1.3044267531222697
3,2.853329694323124,1.1004334630569996
4,1.9753820960698552,0.989854774855907
5,4.82871179039298,0.8793661768158998
6,2.41435589519649,0.8352758134017698
7,16.90049126637543,0.7354005106633328
8,4.170251091703028,0.7115435299843049
9,17.997925764192015,0.6207600360087624
10,16.022543668122157,0.5880288800488714
