Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.0,0.9123335650262892,1.484706137618877,0.021302958001204075,1.7427445782375404
0.0024869435463814966,0.9039546242022927,1.5037248805482537,0.021189695709916023,1.7546428360782849
0.004973887092762993,0.9147298529394311,1.5131671259752209,-0.0028655261601713278,1.7681667529480578
0.00746083063914449,0.9207172643349604,1.5178213214087786,-0.012555480195098667,1.7752913802107173
0.009947774185525986,0.9123400814200837,1.5272643176678635,0.001696641095046303,1.7790175937235966
0.012434717731907484,0.9135403504405292,1.5462845622397527,-0.0032047913255048854,1.7959850194228872
0.01492166127828898,0.9147412943715154,1.5509400826775386,0.001470643309923858,1.8006023821143942
0.017408604824670475,0.9111545394795857,1.560384536403842,0.010934542523575175,1.8069648752764091
0.019895548371051973,0.9075685186422605,1.5698295642254723,0.010821697194767665,1.8133291443852708
0.02238249191743347,0.9087716647067516,1.569698403613714,0.020285721442714788,1.8138992605367517
0.024869435463814968,0.9051872005283012,1.5695679053051277,0.044115019423358603,1.8124164566409433
0.027356379010196462,-1.5213285211863572,9.015405276463584,-0.4587799832252717,9.154367910526139
0.02984332255657796,-0.2464076243257718,7.9953463277517915,-0.32481727883636147,8.005734562340335
0.03233026610295946,0.9518997007826999,6.869943300476548,-0.17648929822197168,6.937822602553316
0.03481720964934095,2.05922827354364,5.70144548182328,-0.037738057157534755,6.062039741351308
0.03730415319572245,3.046847703366466,4.542525352315798,0.08664804186034836,5.470404499403998
0.039791096742103946,3.8812391963053994,3.4362785858153337,0.19188059633262533,5.187373746079935
0.04227804028848544,4.552825974980698,2.3922820329180228,0.28274801039841435,5.150843049527484
0.04476498383486694,5.056819665296776,1.4632081740789322,0.3496734782334201,5.275857733999606
0.047251927381248435,5.4027971030821655,0.6490570532048809,0.41659901725303605,5.457567804119729
0.049738870927629936,5.581181510846706,-0.031017672541855612,0.4883130315888913,5.602588577599338
0.05222581447401143,5.591972917702776,-0.5578623460257258,0.5217198921669493,5.643896097140461
0.054712758020392924,5.468690175966221,-0.9506305367013689,0.5263964064340616,5.575604347039456
0.057199701566774425,5.211333314671342,-1.2141106040911214,0.5167077851548143,5.375783329972433
0.05968664511315592,4.8342675727734035,-1.338725697785967,0.4926540291302679,5.040341005477631
0.06217358865953741,4.3710118024683,-1.357994597290236,0.45902354247918176,4.600064794775915
0.06466053220591891,3.831142839309126,-1.276705662217864,0.4206047293176951,4.06011590246549
